Timestamp,ax,ay,az,qr,qi,qj,qk
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.041260,0.000000,0.000000
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000183
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000183
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000183
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,-0.0391,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.6875,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7695,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.6875,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.4258,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0391,-0.7656,10.0352,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.4609,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0391,-0.7656,9.7695,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8828,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.6523,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8086,0.999146,-0.041016,0.000183,0.000122
2026-05-01 15:16:58,-0.0391,-0.8047,9.8828,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.6875,0.999146,-0.040955,0.000244,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8438,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8438,9.8477,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.6523,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8086,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8086,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8438,9.8047,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7695,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,-0.0391,-0.8047,9.7266,0.999146,-0.040955,0.000122,0.000122
2026-05-01 15:16:58,-0.0391,-0.8047,9.7695,0.999146,-0.040894,0.000122,0.000122
2026-05-01 15:16:58,0.0000,-0.7656,9.7266,0.999146,-0.040955,0.000122,0.000122
2026-05-01 15:16:58,0.0391,-0.8047,9.6875,0.999146,-0.040955,0.000122,0.000122
2026-05-01 15:16:58,-0.0391,-0.8438,9.8477,0.999146,-0.040955,0.000122,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.8086,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,-0.0391,-0.8047,9.6875,0.999146,-0.040955,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7695,0.999146,-0.040894,0.000183,0.000122
2026-05-01 15:16:58,0.0000,-0.8047,9.7695,0.999146,-0.040894,0.000183,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000244,0.000061
2026-05-01 15:16:59,0.0000,-0.7656,9.7695,0.999146,-0.040894,0.000305,0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.6875,0.999146,-0.040894,0.000305,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000305,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040894,0.000305,0.000000
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040894,0.000305,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000244,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000244,0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040894,0.000244,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000305,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040833,0.000305,0.000000
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040833,0.000366,0.000000
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.7656,9.7695,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8438,9.7305,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.6875,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.8438,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8438,9.6914,0.999146,-0.040833,0.000366,-0.000061
2026-05-01 15:16:59,0.0391,-0.8047,9.7266,0.999146,-0.040955,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.7695,0.999146,-0.040955,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040955,0.000366,-0.000122
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040955,0.000366,-0.000122
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040955,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040894,0.000305,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040894,0.000305,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040894,0.000366,-0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040894,0.000366,-0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040833,0.000366,0.000000
2026-05-01 15:16:59,0.0000,-0.8438,9.7305,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.6875,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8438,9.6914,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,0.0000,-0.8438,9.7305,0.999146,-0.040833,0.000427,0.000000
2026-05-01 15:16:59,-0.0391,-0.8047,9.7266,0.999146,-0.040833,0.000427,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040771,0.000427,0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.6875,0.999146,-0.040710,0.000488,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7266,0.999146,-0.040710,0.000427,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999146,-0.040710,0.000488,0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.7695,0.999146,-0.040710,0.000488,0.000061
2026-05-01 15:16:59,0.0000,-0.8047,9.5781,0.999146,-0.040710,0.000488,0.000061
2026-05-01 15:16:59,-0.0391,-0.8438,9.6094,0.999146,-0.040710,0.000488,0.000061
2026-05-01 15:16:59,-0.0391,-0.8047,9.8828,0.999146,-0.040649,0.000488,0.000061
2026-05-01 15:16:59,0.0000,-0.7656,9.8828,0.999146,-0.040588,0.000488,0.000122
2026-05-01 15:16:59,0.0000,-0.8047,9.7695,0.999207,-0.040588,0.000488,0.000122
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040527,0.000488,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.6875,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.8086,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8438,9.7656,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0391,-0.8047,9.8086,0.999207,-0.040527,0.000549,0.000000
2026-05-01 15:17:00,0.0000,-0.8047,9.5781,0.999207,-0.040527,0.000549,0.000000
2026-05-01 15:17:00,0.0000,-0.8047,9.8086,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.6523,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7695,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040527,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,0.0391,-0.8438,9.6914,0.999146,-0.040588,0.000610,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999146,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7695,0.999207,-0.040588,0.000549,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040588,0.000549,0.000000
2026-05-01 15:17:00,-0.0391,-0.7656,9.7695,0.999207,-0.040588,0.000610,0.000000
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040588,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040588,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040588,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040588,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.9258,0.999207,-0.040527,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.6523,0.999207,-0.040527,0.000610,0.000122
2026-05-01 15:17:00,0.0000,-0.8438,9.6094,0.999207,-0.040466,0.000549,0.000122
2026-05-01 15:17:00,0.0000,-0.8438,9.7656,0.999207,-0.040466,0.000549,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.6875,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000549,0.000122
2026-05-01 15:17:00,0.0000,-0.8047,9.5781,0.999207,-0.040466,0.000549,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.6875,0.999207,-0.040405,0.000549,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.8438,0.999207,-0.040405,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.6875,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:00,0.0000,-0.8047,9.7695,0.999207,-0.040466,0.000610,0.000061
2026-05-01 15:17:00,0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.6875,0.999207,-0.040527,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8438,9.7305,0.999207,-0.040466,0.000610,0.000061
2026-05-01 15:17:00,0.0000,-0.8047,9.7266,0.999207,-0.040466,0.000671,0.000061
2026-05-01 15:17:00,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000671,0.000061
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000122
2026-05-01 15:17:01,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000610,0.000183
2026-05-01 15:17:01,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000671,0.000183
2026-05-01 15:17:01,-0.0391,-0.8047,9.6875,0.999207,-0.040466,0.000671,0.000183
2026-05-01 15:17:01,-0.0391,-0.8047,9.8086,0.999207,-0.040466,0.000671,0.000183
2026-05-01 15:17:01,-0.0391,-0.8438,9.7305,0.999207,-0.040405,0.000671,0.000183
2026-05-01 15:17:01,0.0000,-0.8047,9.6875,0.999207,-0.040405,0.000732,0.000244
2026-05-01 15:17:01,-0.0391,-0.8047,9.7695,0.999207,-0.040405,0.000732,0.000244
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040405,0.000671,0.000244
2026-05-01 15:17:01,-0.0391,-0.7656,9.7695,0.999207,-0.040405,0.000671,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040344,0.000610,0.000244
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040344,0.000610,0.000244
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.6875,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040344,0.000488,0.000305
2026-05-01 15:17:01,0.0000,-0.8438,9.7305,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.7695,0.999207,-0.040283,0.000549,0.000366
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040283,0.000549,0.000305
2026-05-01 15:17:01,-0.0391,-0.8047,9.8086,0.999207,-0.040222,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040161,0.000549,0.000305
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040161,0.000488,0.000366
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040161,0.000488,0.000366
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040161,0.000488,0.000366
2026-05-01 15:17:01,-0.0391,-0.8047,9.7695,0.999207,-0.040222,0.000488,0.000366
2026-05-01 15:17:01,0.0000,-0.7656,9.7695,0.999207,-0.040222,0.000549,0.000366
2026-05-01 15:17:01,0.0000,-0.8047,9.6875,0.999207,-0.040222,0.000549,0.000366
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040222,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040222,0.000549,0.000366
2026-05-01 15:17:01,0.0000,-0.8047,9.8086,0.999207,-0.040222,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8047,9.8086,0.999207,-0.040161,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040344,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040344,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040405,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040405,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8438,9.7305,0.999207,-0.040405,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040405,0.000549,0.000427
2026-05-01 15:17:01,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7695,0.999207,-0.040466,0.000549,0.000427
2026-05-01 15:17:01,0.0000,-0.8047,9.7266,0.999207,-0.040466,0.000549,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000488,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000549,0.000427
2026-05-01 15:17:02,-0.0391,-0.8438,9.7656,0.999207,-0.040466,0.000549,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7695,0.999207,-0.040466,0.000610,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000427
2026-05-01 15:17:02,-0.0391,-0.8047,9.7266,0.999207,-0.040466,0.000610,0.000427
2026-05-01 15:17:02,0.0000,-0.8047,9.7695,0.999207,-0.040405,0.000610,0.000427
