Timestamp,ax,ay,az,qr,qi,qj,qk
2026-05-01 14:58:17,-1.9922,-2.1055,9.3438,0.988647,-0.107849,0.104248,-0.011353
2026-05-01 14:58:17,-1.9922,-2.0703,9.1172,0.988647,-0.107727,0.104126,-0.011475
2026-05-01 14:58:17,-1.9531,-2.1055,9.3828,0.988831,-0.107056,0.103149,-0.011414
2026-05-01 14:58:17,-1.9922,-2.1055,9.3438,0.988831,-0.106995,0.103149,-0.011414
2026-05-01 14:58:17,-1.9531,-2.1055,9.3438,0.988831,-0.106995,0.103149,-0.011414
2026-05-01 14:58:17,-1.9531,-2.1055,9.3828,0.988831,-0.106995,0.103149,-0.011414
2026-05-01 14:58:17,-1.9531,-2.1055,9.3438,0.988831,-0.106995,0.103149,-0.011414
2026-05-01 14:58:17,-1.9922,-2.1055,9.3438,0.988831,-0.106934,0.103149,-0.011414
2026-05-01 14:58:17,-1.9531,-2.1055,9.3438,0.988831,-0.106934,0.103149,-0.011414
2026-05-01 14:58:17,-1.9531,-2.0703,9.3086,0.988831,-0.106934,0.103088,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1445,9.3477,0.988831,-0.106873,0.103088,-0.011353
2026-05-01 14:58:18,-1.9922,-2.0703,9.3438,0.988831,-0.106873,0.103088,-0.011353
2026-05-01 14:58:18,-1.9922,-2.0703,9.3828,0.988831,-0.106812,0.103088,-0.011353
2026-05-01 14:58:18,-1.9922,-2.1055,9.3828,0.988831,-0.106812,0.103088,-0.011353
2026-05-01 14:58:18,-1.9531,-2.1055,9.3438,0.988831,-0.106812,0.103027,-0.011353
2026-05-01 14:58:18,-1.9531,-2.1055,9.3438,0.988831,-0.106812,0.103027,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1445,9.3867,0.988831,-0.106873,0.103027,-0.011414
2026-05-01 14:58:18,-1.9922,-2.1055,9.3828,0.988831,-0.106873,0.102966,-0.011353
2026-05-01 14:58:18,-1.9922,-2.1055,9.3086,0.988831,-0.106873,0.102966,-0.011414
2026-05-01 14:58:18,-1.9922,-2.0703,9.3086,0.988831,-0.106873,0.102966,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1055,9.3438,0.988831,-0.107056,0.103088,-0.011536
2026-05-01 14:58:18,-1.9922,-2.0703,9.3828,0.988831,-0.106995,0.103088,-0.011475
2026-05-01 14:58:18,-1.9922,-2.1055,9.3828,0.988831,-0.106995,0.103088,-0.011475
2026-05-01 14:58:18,-1.9141,-2.0703,9.3438,0.988831,-0.106995,0.103088,-0.011536
2026-05-01 14:58:18,-1.8008,-2.1836,9.1211,0.988831,-0.106995,0.103088,-0.011536
2026-05-01 14:58:18,-1.9141,-2.1445,9.4219,0.988831,-0.106995,0.103027,-0.011536
2026-05-01 14:58:18,-1.8398,-2.1055,9.1602,0.988831,-0.107056,0.103027,-0.011475
2026-05-01 14:58:18,-1.9531,-2.1445,9.4219,0.988831,-0.107056,0.103027,-0.011475
2026-05-01 14:58:18,-1.9531,-2.1055,9.3086,0.988831,-0.107056,0.103027,-0.011414
2026-05-01 14:58:18,-1.9922,-2.0703,9.3438,0.988831,-0.107056,0.103027,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1445,9.3867,0.988831,-0.106934,0.103088,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1055,9.3438,0.988831,-0.106812,0.103088,-0.011475
2026-05-01 14:58:18,-1.9531,-2.0703,9.3828,0.988831,-0.106812,0.103088,-0.011414
2026-05-01 14:58:18,-1.9531,-2.1055,9.3828,0.988831,-0.106812,0.103088,-0.011414
2026-05-01 14:58:18,-1.9922,-2.0703,9.3828,0.988831,-0.106873,0.103088,-0.011414
2026-05-01 14:58:18,-1.9922,-2.0703,9.3438,0.988831,-0.106873,0.103088,-0.011414
2026-05-01 14:58:18,-2.0313,-2.0703,9.3438,0.988831,-0.106934,0.103149,-0.011414
2026-05-01 14:58:18,-2.1055,-2.0703,9.4219,0.988831,-0.106934,0.103149,-0.011353
2026-05-01 14:58:18,-1.9531,-2.1055,9.3828,0.988831,-0.106995,0.103088,-0.011353
2026-05-01 14:58:18,-1.9531,-2.1445,9.3047,0.988831,-0.106995,0.103088,-0.011353
2026-05-01 14:58:19,-2.1055,-2.1445,9.2266,0.988831,-0.107300,0.102722,-0.010376
2026-05-01 14:58:19,-1.8008,-2.2227,9.1172,0.988892,-0.107971,0.101929,-0.003845
2026-05-01 14:58:19,-1.8789,-2.2617,9.3047,0.988892,-0.108459,0.101440,0.000427
2026-05-01 14:58:19,-1.9141,-2.3359,9.5039,0.988892,-0.108643,0.101257,0.002075
2026-05-01 14:58:19,-1.9141,-2.2227,9.4258,0.988892,-0.108643,0.101196,0.002380
2026-05-01 14:58:19,-2.0313,-2.2227,9.5000,0.988892,-0.108887,0.100830,0.003479
2026-05-01 14:58:19,-1.9141,-2.1055,9.5000,0.988953,-0.108887,0.100586,0.003601
2026-05-01 14:58:19,-1.8398,-2.1445,9.2266,0.988953,-0.108704,0.100525,0.003723
2026-05-01 14:58:19,-1.7227,-2.2227,9.2305,0.989014,-0.108276,0.100830,0.003723
2026-05-01 14:58:19,-2.4141,-1.4570,10.0352,0.989014,-0.108215,0.100952,0.003784
2026-05-01 14:58:19,-1.9141,-2.2227,9.2695,0.989014,-0.108459,0.100586,0.004211
2026-05-01 14:58:19,-1.9531,-2.2227,9.2695,0.989014,-0.108582,0.100464,0.004211
2026-05-01 14:58:19,-1.9141,-2.0313,9.3867,0.989014,-0.108643,0.100403,0.004272
2026-05-01 14:58:19,-1.9531,-2.1836,9.3047,0.989014,-0.108643,0.100464,0.004272
2026-05-01 14:58:19,-1.9922,-2.1055,9.3828,0.989014,-0.108643,0.100403,0.004272
2026-05-01 14:58:19,-1.9922,-2.1445,9.3477,0.989014,-0.108704,0.100342,0.004272
2026-05-01 14:58:19,-1.9531,-2.1055,9.3438,0.989014,-0.108704,0.100281,0.004211
2026-05-01 14:58:19,-1.8398,-2.1445,9.4258,0.989014,-0.108643,0.100281,0.004150
2026-05-01 14:58:19,-1.7227,-2.2227,9.3047,0.989014,-0.108643,0.100281,0.003906
2026-05-01 14:58:19,-1.6836,-2.3750,9.2305,0.989014,-0.108459,0.100403,0.002930
2026-05-01 14:58:19,-1.8789,-2.1836,9.3438,0.988892,-0.108765,0.101135,-0.001099
2026-05-01 14:58:19,-1.9922,-2.0703,9.3438,0.988892,-0.108643,0.101135,-0.001404
2026-05-01 14:58:19,-1.9531,-2.0703,9.3438,0.988953,-0.108582,0.101196,-0.001526
2026-05-01 14:58:19,-1.9531,-2.1055,9.3438,0.988892,-0.108582,0.101196,-0.001526
2026-05-01 14:58:19,-1.9922,-2.1055,9.3828,0.988892,-0.108582,0.101196,-0.001526
2026-05-01 14:58:19,-2.0313,-2.1055,9.3828,0.988892,-0.108582,0.101257,-0.001587
2026-05-01 14:58:19,-1.9922,-2.0703,9.3438,0.988892,-0.108582,0.101257,-0.001526
2026-05-01 14:58:19,-1.9531,-2.1445,9.3867,0.988892,-0.108521,0.101257,-0.001587
2026-05-01 14:58:19,-1.9141,-2.1445,9.3867,0.988892,-0.108521,0.101257,-0.001587
2026-05-01 14:58:19,-1.9141,-2.1445,9.3867,0.988892,-0.108521,0.101257,-0.001587
2026-05-01 14:58:19,-1.9531,-2.1836,9.4219,0.988953,-0.108215,0.101257,-0.001770
2026-05-01 14:58:19,-1.8789,-2.1055,9.3477,0.988953,-0.108154,0.101257,-0.001709
2026-05-01 14:58:19,-1.9922,-2.1445,9.4219,0.988953,-0.108154,0.101257,-0.001709
2026-05-01 14:58:19,-1.9531,-2.0703,9.3438,0.988953,-0.108154,0.101257,-0.001648
2026-05-01 14:58:19,-1.9531,-2.1055,9.3086,0.988953,-0.108154,0.101257,-0.001648
2026-05-01 14:58:19,-1.9922,-2.1445,9.4219,0.988953,-0.108154,0.101257,-0.001648
2026-05-01 14:58:19,-1.9531,-2.1445,9.4219,0.988953,-0.108154,0.101257,-0.001587
2026-05-01 14:58:19,-1.9531,-2.1055,9.3828,0.988953,-0.108215,0.101257,-0.001587
2026-05-01 14:58:19,-1.9531,-2.0703,9.3438,0.988953,-0.108215,0.101318,-0.001526
2026-05-01 14:58:19,-2.0313,-2.0703,9.3438,0.988953,-0.108215,0.101318,-0.001526
2026-05-01 14:58:20,-1.9531,-2.2969,9.3438,0.988953,-0.108093,0.101318,-0.001526
2026-05-01 14:58:20,-1.9531,-2.1445,9.3867,0.988953,-0.108032,0.101379,-0.002747
2026-05-01 14:58:20,-1.9141,-2.1445,9.3477,0.988953,-0.108032,0.101379,-0.002747
2026-05-01 14:58:20,-1.9531,-2.0703,9.3828,0.988953,-0.108032,0.101379,-0.002747
2026-05-01 14:58:20,-1.9531,-2.1055,9.3438,0.988953,-0.108032,0.101379,-0.002747
2026-05-01 14:58:20,-2.1836,-2.1055,9.3438,0.988953,-0.108032,0.101379,-0.002808
2026-05-01 14:58:20,-2.1445,-2.0703,9.5000,0.988953,-0.107971,0.101440,-0.002991
2026-05-01 14:58:20,-1.9531,-2.1055,9.3086,0.988953,-0.107910,0.101562,-0.003845
2026-05-01 14:58:20,-1.8789,-1.9922,9.1172,0.988953,-0.107910,0.101624,-0.004089
2026-05-01 14:58:20,-2.2227,-2.3359,9.3828,0.988953,-0.107910,0.101624,-0.004089
2026-05-01 14:58:20,-1.6484,-2.1055,9.1563,0.988953,-0.107788,0.101501,-0.004211
2026-05-01 14:58:20,-1.8398,-2.1836,9.3438,0.988953,-0.107849,0.101562,-0.004089
2026-05-01 14:58:20,-1.9922,-2.0703,9.5000,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1055,9.3438,0.988953,-0.107788,0.101501,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1055,9.3086,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1055,9.3438,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9922,-2.1445,9.4219,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1445,9.3477,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1445,9.3047,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9141,-2.1055,9.3438,0.988953,-0.107788,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.0703,9.3438,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1445,9.3477,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1055,9.3438,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.0703,9.3086,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-2.0313,-2.1445,9.4219,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1445,9.4648,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.8789,-2.1055,9.3477,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.8789,-2.1445,9.2695,0.988953,-0.107849,0.101562,-0.004150
2026-05-01 14:58:20,-1.9922,-2.1055,9.4258,0.988953,-0.107910,0.101501,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1055,9.3086,0.988953,-0.107910,0.101501,-0.004150
2026-05-01 14:58:20,-1.9531,-2.1445,9.3867,0.988953,-0.107910,0.101440,-0.004028
2026-05-01 14:58:20,-1.9531,-2.1055,9.3438,0.988953,-0.107971,0.101440,-0.004028
2026-05-01 14:58:20,-1.9531,-2.1055,9.3086,0.988953,-0.107971,0.101440,-0.004028
2026-05-01 14:58:20,-1.9922,-2.1055,9.3086,0.988953,-0.108032,0.101440,-0.004089
2026-05-01 14:58:20,-1.9922,-2.1055,9.4258,0.988953,-0.107971,0.101440,-0.004089
2026-05-01 14:58:20,-1.9531,-2.1445,9.3477,0.988953,-0.107971,0.101440,-0.004028
2026-05-01 14:58:20,-1.9531,-2.1445,9.3477,0.988953,-0.107971,0.101440,-0.004028
2026-05-01 14:58:21,-1.9922,-2.1445,9.3477,0.988953,-0.107971,0.101379,-0.004089
2026-05-01 14:58:21,-1.9922,-1.9922,9.2305,0.988953,-0.107971,0.101379,-0.004028
2026-05-01 14:58:21,-2.1836,-1.9531,9.3867,0.988953,-0.107971,0.101379,-0.004028
2026-05-01 14:58:21,-1.9922,-2.1445,9.3867,0.988953,-0.108154,0.101318,-0.002258
2026-05-01 14:58:21,-1.7227,-1.5703,9.5039,0.988953,-0.108093,0.101379,-0.002502
2026-05-01 14:58:21,-1.8008,-2.1445,9.3477,0.988953,-0.108032,0.101379,-0.002808
